-17.083782,0.998797,-0.048886,0.003903,0.000473
-16.836441,0.998869,-0.047185,0.005794,0.000549
-16.923206,0.998938,-0.045687,0.005961,0.000642
-17.136007,0.999048,-0.04332,0.00517,0.000588
-16.993214,0.999096,-0.042226,0.00483,0.000558
-16.702274,0.999161,-0.04048,0.006117,0.000509
-16.622473,0.9992,-0.039198,0.007882,0.000569
-17.091835,0.999245,-0.037392,0.01049,0.000642
-17.232021,0.999272,-0.036426,0.011339,0.00074
-16.969193,0.999323,-0.034975,0.011365,0.000738
-16.893927,0.999362,-0.033935,0.011104,0.000724
-16.825911,0.999403,-0.032488,0.011701,0.000733
-16.79809,0.9994,-0.031865,0.013578,0.000715
-16.326078,0.999372,-0.031951,0.015284,0.000768
-16.009823,0.999316,-0.032666,0.017318,0.000855
-15.97414,0.999285,-0.03339,0.017727,0.000977
-16.007055,0.99925,-0.034517,0.01755,0.000988
-16.039474,0.999233,-0.034949,0.017634,0.000993
-16.084675,0.999183,-0.035791,0.018752,0.00097
-16.20413,0.999113,-0.036658,0.020693,0.001078
-16.387037,0.998971,-0.038498,0.023965,0.001229
-16.242594,0.99883,-0.040749,0.025981,0.001447
-15.993821,0.99873,-0.042535,0.026957,0.001538
-15.804436,0.998559,-0.0454,0.028579,0.001699
-15.731011,0.998416,-0.047677,0.029828,0.001802
-15.686905,0.998173,-0.05131,0.031858,0.001909
-15.447848,0.997977,-0.054016,0.033473,0.002079
-15.291185,0.997667,-0.057887,0.036107,0.00234
-15.683513,0.997467,-0.06036,0.037544,0.002508
-15.957288,0.997202,-0.063809,0.038842,0.002798
-15.720685,0.9969,-0.06805,0.039385,0.002987
-15.572031,0.996669,-0.071022,0.039953,0.003132
-15.655188,0.996338,-0.074766,0.041357,0.00331
-15.724118,0.996113,-0.077102,0.042453,0.00348
-15.624855,0.995857,-0.079881,0.043306,0.00366
-15.562289,0.995741,-0.081376,0.043157,0.003779
-15.292676,0.995556,-0.08404,0.042331,0.003822
-14.996291,0.995409,-0.085912,0.042016,0.00385
-15.052409,0.995194,-0.088491,0.041759,0.003876
-15.398158,0.995056,-0.090171,0.041447,0.003911
-15.50137,0.995045,-0.09053,0.040936,0.003873
-15.179564,0.995124,-0.090111,0.039929,0.00377
-15.087239,0.995171,-0.089899,0.039228,0.003752
-14.757325,0.995212,-0.089931,0.038108,0.003637
-14.665421,0.995263,-0.089752,0.037195,0.003554
-14.379611,0.995403,-0.088787,0.035767,0.003331
-14.248259,0.995554,-0.087455,0.034842,0.003197
-13.855434,0.995807,-0.085131,0.033352,0.002999
-13.624002,0.99604,-0.083006,0.031729,0.00282
-13.681226,0.996198,-0.081564,0.030508,0.002651
-13.842238,0.996463,-0.078983,0.028599,0.00241
-13.770429,0.996685,-0.076477,0.027655,0.002246
-13.61037,0.997027,-0.072345,0.026428,0.002008
-13.676763,0.997274,-0.069255,0.025409,0.001846
-13.831378,0.997598,-0.065198,0.02335,0.001605
-13.880022,0.997769,-0.063052,0.021903,0.001485
-13.393906,0.998015,-0.059835,0.019599,0.001261
-13.252664,0.998271,-0.055953,0.017989,0.001074
-13.252018,0.998421,-0.053463,0.017195,0.000972
-13.259322,0.998641,-0.049752,0.015495,0.000817
-13.368508,0.998759,-0.047774,0.014075,0.000709
-13.448261,0.998944,-0.044433,0.011693,0.000537
-13.29183,0.999088,-0.041435,0.010278,0.000423
-13.188346,0.999341,-0.035329,0.008273,0.000262
-13.105133,0.99949,-0.031084,0.007364,0.00019
-12.999631,0.999633,-0.026302,0.006409,0.000124
-12.685568,0.999682,-0.0246,0.005542,0.000077
-12.205669,0.999646,-0.026329,0.003921,0.000049
-12.198604,0.999545,-0.030052,0.002677,0.000039
-12.324431,0.999338,-0.036379,0.000147,-0.000053
-12.323617,0.999186,-0.040234,-0.002832,-0.000206
-12.271529,0.999109,-0.041973,-0.004321,-0.000278
-12.054656,0.998877,-0.047126,-0.00485,-0.000303
-11.815617,0.998531,-0.053973,-0.00486,-0.00033
-11.660968,0.997672,-0.067895,-0.006415,-0.000468
-11.60586,0.996901,-0.078179,-0.008675,-0.000714
-11.578169,0.99584,-0.090312,-0.012061,-0.001135
-11.843899,0.995397,-0.094896,-0.013304,-0.001341
-12.032143,0.995057,-0.098395,-0.013366,-0.001404
-11.741176,0.994911,-0.099921,-0.01285,-0.001362
-11.215471,0.99448,-0.104162,-0.012561,-0.001361
-10.89123,0.993591,-0.112146,-0.014085,-0.001592
-10.77313,0.992783,-0.118862,-0.015832,-0.001877
-10.752985,0.991723,-0.127052,-0.018362,-0.002358
-10.766532,0.991447,-0.129127,-0.0188,-0.002469
-10.873447,0.991623,-0.127918,-0.017759,-0.00233
-11.032918,0.992154,-0.123997,-0.015845,-0.001991
-10.750134,0.9923,-0.122908,-0.015207,-0.00187
-10.246654,0.992137,-0.124178,-0.015487,-0.001887
-10.106809,0.991851,-0.126352,-0.01623,-0.002012
-10.06404,0.991815,-0.126519,-0.017078,-0.002135
-10.059624,0.992247,-0.123108,-0.016898,-0.002041
-10.285849,0.993446,-0.113242,-0.01546,-0.001716
-10.357096,0.994221,-0.106441,-0.013883,-0.001445
-10.157418,0.994979,-0.099425,-0.01142,-0.00109
-10.043197,0.995295,-0.096359,-0.010132,-0.000918
-9.991271,0.995758,-0.091485,-0.009789,-0.000825
-9.984847,0.996435,-0.083688,-0.010655,-0.000809
-9.917557,0.997038,-0.076193,-0.010434,-0.000709
-9.810911,0.997883,-0.064533,-0.00805,-0.000422
-9.387693,0.998267,-0.058562,-0.005843,-0.00026
-8.730367,0.998673,-0.05143,-0.002854,-0.000048
-8.679729,0.998867,-0.047546,-0.00183,0.000012
-8.785157,0.999136,-0.041506,-0.001971,0.000055
-8.824624,0.999356,-0.035806,-0.002425,0.000052
-8.24588,0.999662,-0.025983,-0.001336,0.000093
-8.25274,0.999838,-0.017893,0.001781,0.000153
-8.468277,0.999895,-0.013893,0.004234,0.00018
-8.625398,0.999923,-0.010852,0.006047,0.00018
-8.74973,0.999937,-0.009529,0.005937,0.000222
-8.839252,0.999969,-0.006111,0.004903,0.00019
-8.503083,0.999985,-0.002094,0.005079,0.000174
-8.276988,0.999965,0.004973,0.006667,0.000098
-8.03277,0.99992,0.009696,0.008072,0.000064
-7.700901,0.999844,0.014102,0.010633,-0.000011
-7.670295,0.99982,0.014695,0.012007,-0.000002
-7.688954,0.99983,0.014171,0.011762,-0.000002
-7.425745,0.999862,0.012927,0.010475,0.000028
-7.080799,0.999884,0.011806,0.00963,0.000051
-6.919133,0.999888,0.011038,0.010089,0.000028
-6.94082,0.99988,0.010391,0.011524,0.000022
-6.912686,0.999864,0.008614,0.014067,0.00002
-6.858355,0.999859,0.007541,0.015032,0.000048
-6.831845,0.999867,0.006908,0.014752,0.000051
-7.22937,0.999873,0.007498,0.014041,0.000044
-7.507298,0.999882,0.008381,0.012867,0.000052
-6.968568,0.999885,0.008101,0.012828,0.000024
-6.813701,0.999886,0.006623,0.013544,0.000037
-6.750591,0.999887,0.002417,0.014843,0.000083
-6.745092,0.99989,-0.000463,0.014802,0.000148
-6.968547,0.999918,-0.004355,0.012038,0.000168
-7.087625,0.999937,-0.006661,0.009001,0.000163
-6.908049,0.999936,-0.010243,0.004786,0.000121
-6.60483,0.999908,-0.013346,0.002344,0.000107
-6.515382,0.999816,-0.019153,-0.000977,0.000045
-6.631131,0.999682,-0.024766,-0.004803,-0.000046
-6.667235,0.999565,-0.028349,-0.00816,-0.000156
-6.831605,0.999356,-0.033202,-0.013607,-0.000393
-6.880239,0.999184,-0.036399,-0.017478,-0.000573
-7.343724,0.9989,-0.04131,-0.022151,-0.000865
-7.476848,0.998688,-0.044941,-0.024515,-0.001048
-7.373867,0.998399,-0.049816,-0.026749,-0.001292
-7.341363,0.998227,-0.052429,-0.028153,-0.001423
-6.96201,0.99795,-0.056334,-0.030326,-0.001663
-6.769046,0.99776,-0.058673,-0.032084,-0.001845
-5.884761,0.997507,-0.0611,-0.035242,-0.002099
-5.329206,0.997313,-0.062549,-0.038052,-0.00233
-5.372887,0.997176,-0.064105,-0.039054,-0.00247
-5.60283,0.996975,-0.06747,-0.038489,-0.002575
-5.443796,0.996877,-0.069462,-0.037477,-0.00258
-5.123198,0.996813,-0.071067,-0.03615,-0.002555
-5.038071,0.996844,-0.070848,-0.035717,-0.002529
-6.026769,0.996921,-0.070025,-0.035193,-0.002487
-6.318094,0.996964,-0.069858,-0.034303,-0.002427
-6.280929,0.996974,-0.070745,-0.03213,-0.002323
-6.26244,0.996995,-0.07159,-0.029519,-0.00222
-6.547945,0.997074,-0.07123,-0.027656,-0.002099
-6.739017,0.997339,-0.068586,-0.024667,-0.001846
-6.127305,0.997557,-0.066149,-0.02241,-0.001652
-5.705616,0.997825,-0.06323,-0.018598,-0.001314
-5.206423,0.997947,-0.062112,-0.015556,-0.001096
-4.872706,0.998043,-0.061594,-0.010747,-0.000793
-5.213741,0.998091,-0.061253,-0.007895,-0.000667
-5.864454,0.998228,-0.059379,-0.003842,-0.000418
-5.698143,0.998426,-0.056078,0.000177,-0.000174
-5.551901,0.998568,-0.053378,0.003702,0.000003
-5.7764,0.998692,-0.050278,0.009338,0.000325
-6.153166,0.998707,-0.049131,0.013012,0.000478
-6.520078,0.998708,-0.047832,0.017161,0.000651
-6.792063,0.998766,-0.045507,0.019878,0.000673
-6.864998,0.998836,-0.042922,0.022006,0.000726
-6.486125,0.998909,-0.038295,0.026724,0.000808
-6.370986,0.998887,-0.03618,0.030261,0.000928
-6.38125,0.998805,-0.034125,0.034967,0.001036
-6.382108,0.998769,-0.033349,0.036714,0.001076
-6.327373,0.998766,-0.032179,0.037818,0.00101
-6.309224,0.998773,-0.03076,0.038792,0.000994
-6.202944,0.998738,-0.027811,0.041815,0.000953
-6.132514,0.998655,-0.024578,0.045649,0.000905
-5.940816,0.998611,-0.023187,0.047312,0.000942
-5.81088,0.998588,-0.022556,0.04809,0.000934
-5.788271,0.998601,-0.023087,0.047571,0.000953
-5.788785,0.998625,-0.024124,0.046543,0.000922
-6.013988,0.998641,-0.024242,0.046119,0.000918
-6.381126,0.99863,-0.023554,0.046717,0.000893
-6.14417,0.9986,-0.022759,0.047739,0.000926
-5.714102,0.998575,-0.022686,0.048286,0.000927
-5.634035,0.998595,-0.024108,0.047181,0.00097
-5.817493,0.998625,-0.026177,0.045401,0.001039
-5.946827,0.998624,-0.029896,0.043077,0.001078
-5.934567,0.998601,-0.031453,0.042482,0.001126
-5.927527,0.998603,-0.031811,0.042166,0.001084
-5.827044,0.998625,-0.031398,0.041958,0.00111
-5.760373,0.998644,-0.032903,0.040326,0.001116
-5.623212,0.998608,-0.035959,0.03856,0.001183
-5.532732,0.998513,-0.041274,0.035608,0.001157
-5.61154,0.998503,-0.043728,0.032854,0.001072
-5.662633,0.998553,-0.043457,0.031675,0.000999
-5.46129,0.998579,-0.043429,0.030884,0.000958
-5.348658,0.998527,-0.045085,0.030174,0.001077
-5.159202,0.998375,-0.049763,0.027747,0.00111
-4.995607,0.998295,-0.052578,0.025344,0.001041
-4.665201,0.998301,-0.053645,0.022717,0.000798
-4.357954,0.998346,-0.053255,0.021655,0.000725
-4.159244,0.998349,-0.053591,0.020683,0.000685
-4.624949,0.998229,-0.056241,0.019373,0.000765
-4.766868,0.998123,-0.058638,0.017667,0.000715
-4.371706,0.99804,-0.060979,0.014033,0.000528
-4.260623,0.998059,-0.061144,0.011802,0.000399
-4.141014,0.998137,-0.06015,0.010192,0.000163
-4.099569,0.998181,-0.05944,0.010079,0.00015
-4.124283,0.998173,-0.059648,0.009622,0.000114
-4.14685,0.998136,-0.060446,0.008371,0.000167
-4.182129,0.998075,-0.061787,0.005424,-0.000017
-4.204913,0.998067,-0.062082,0.002734,-0.000188
-4.08205,0.9981,-0.061583,0.001978,-0.000356
-3.876525,0.998186,-0.060163,0.002306,-0.000375
-3.746034,0.998226,-0.059461,0.00291,-0.000327
-3.592945,0.998252,-0.059027,0.002856,-0.00035
-3.553444,0.998258,-0.058964,0.001957,-0.000256
-3.893434,0.998282,-0.058595,-0.000321,-0.000394
-3.995534,0.998314,-0.058034,-0.00136,-0.000452
-3.814483,0.998401,-0.056514,-0.001143,-0.00057
-3.762897,0.998478,-0.055153,-0.000052,-0.000514
-3.298052,0.998577,-0.053321,0.001085,-0.00046
-2.995981,0.998606,-0.052771,0.000614,-0.00036
-2.899991,0.998605,-0.052809,-0.000195,-0.0004
-2.844187,0.998647,-0.052,-0.00079,-0.000439
-2.766184,0.998727,-0.050434,-0.000566,-0.000432
-2.721682,0.998873,-0.047448,0.000817,-0.000501
-2.693208,0.998948,-0.045813,0.001964,-0.000454
-2.661178,0.99899,-0.044854,0.002807,-0.000422
-2.643589,0.998978,-0.045119,0.002504,-0.000297
-2.62565,0.998977,-0.045166,0.002094,-0.000322
-2.624531,0.999005,-0.044541,0.002275,-0.000304
-2.706693,0.999088,-0.042548,0.0037,-0.00025
-2.54769,0.999141,-0.041089,0.005301,-0.000322
-2.316801,0.999146,-0.040859,0.006128,-0.000292
-2.164383,0.999116,-0.041494,0.006675,-0.000257
-2.264343,0.999099,-0.041919,0.006695,-0.00012
-2.339161,0.999101,-0.041804,0.007042,-0.000114
-1.800798,0.999125,-0.04108,0.007798,-0.000081
-1.439364,0.999158,-0.03992,0.009441,-0.000163
-1.524773,0.99917,-0.039395,0.010315,-0.00013
-1.767318,0.999165,-0.039498,0.010446,-0.000122
-1.437824,0.999142,-0.04021,0.009942,-0.000006
-1.245913,0.99913,-0.040442,0.01014,-0.000004
-1.231748,0.999125,-0.040241,0.011403,0.000045
-1.259254,0.999138,-0.039676,0.012244,0.000075
-1.310687,0.999143,-0.039462,0.012475,-0.000054
-1.353811,0.999137,-0.0397,0.012255,-0.000078
-1.188638,0.99911,-0.040382,0.012203,-0.000077
-0.952145,0.999097,-0.040635,0.012395,0.000083
-0.797163,0.999096,-0.040606,0.012557,0.000093
-0.857226,0.999102,-0.040525,0.012354,0.00008
-0.906017,0.99911,-0.0405,0.011767,-0.000076
-0.697587,0.999111,-0.040669,0.011077,-0.000077
-0.641085,0.999101,-0.040961,0.010976,-0.000076
-0.575027,0.999061,-0.041742,0.011647,-0.00004
-0.552199,0.999032,-0.042242,0.012254,0.000125
-0.171416,0.999019,-0.042491,0.012452,0.000157
0.021211,0.999033,-0.04244,0.011497,0.000117
0.010137,0.999045,-0.042671,0.009429,-0.000085
-0.127444,0.999044,-0.042871,0.008545,-0.000114
-0.169515,0.999047,-0.042771,0.008735,-0.000089
-0.117063,0.999033,-0.042976,0.00924,0.000043
0.082075,0.999007,-0.043583,0.009253,0.000058
0.38998,0.998967,-0.044696,0.008234,0.000022
0.474146,0.998964,-0.044958,0.007039,-0.000028
0.324489,0.998982,-0.044736,0.005875,-0.000177
0.275874,0.998991,-0.044494,0.006152,-0.000161
0.99217,0.99898,-0.044566,0.007304,-0.000097
1.194818,0.998964,-0.044854,0.007622,0.000032
0.965271,0.998944,-0.045418,0.006888,0.000001
0.757436,0.998938,-0.045711,0.005732,-0.000052
0.907294,0.998947,-0.045564,0.005354,-0.000176
1.004532,0.998958,-0.045303,0.005503,-0.00018
1.046039,0.99896,-0.045195,0.006084,-0.000151
1.085072,0.998938,-0.045556,0.006912,-0.000112
1.175773,0.998915,-0.046063,0.006842,0.000002
1.310972,0.99889,-0.046727,0.005903,-0.000036
1.395488,0.998894,-0.046739,0.005124,-0.000072
1.493585,0.998906,-0.046503,0.004993,-0.000175
1.517398,0.998898,-0.0466,0.005663,-0.000148
1.864768,0.998844,-0.047583,0.006899,-0.000072
1.929652,0.998785,-0.048722,0.007358,0.000061
1.886725,0.998782,-0.048855,0.006952,0.000052
1.849484,0.99884,-0.047787,0.005981,-0.000001
2.058953,0.998901,-0.046485,0.006041,-0.000001
2.19563,0.998936,-0.045559,0.007231,-0.000026
2.470577,0.998898,-0.046164,0.008422,0.000046
2.649774,0.998767,-0.048815,0.009025,0.000132
2.778305,0.998672,-0.050857,0.008214,0.000184
2.825431,0.998673,-0.050936,0.007553,0.000155
2.728185,0.998763,-0.049097,0.007847,0.00015
2.665926,0.99883,-0.047571,0.008684,0.000114
2.709335,0.998869,-0.046519,0.009891,0.00017
2.807011,0.998821,-0.047488,0.010047,0.000199
3.236443,0.998684,-0.050395,0.009538,0.000203
3.710342,0.998617,-0.051734,0.00938,0.000271
3.865217,0.998626,-0.051403,0.010169,0.000317
3.749269,0.998695,-0.049875,0.011026,0.000348
3.656517,0.998802,-0.047438,0.012026,0.00031
3.488407,0.998863,-0.046148,0.011951,0.000289
3.433577,0.99886,-0.046365,0.011401,0.000274
3.425007,0.99878,-0.048162,0.010907,0.000331
3.418921,0.998693,-0.049875,0.011174,0.000363
3.900803,0.998599,-0.051497,0.012181,0.000434
4.151424,0.99861,-0.051227,0.01242,0.000437
4.273858,0.998706,-0.049449,0.011906,0.000329
4.292671,0.998776,-0.048133,0.011376,0.00028
4.307596,0.99882,-0.047349,0.010811,0.000229
4.31883,0.99879,-0.047951,0.010894,0.000312
4.360716,0.998736,-0.049016,0.011163,0.000333
4.424402,0.998641,-0.05079,0.011715,0.000386
4.438719,0.998605,-0.05145,0.011833,0.000329
4.782162,0.998646,-0.050742,0.011456,0.000296
4.877315,0.998716,-0.049476,0.010893,0.000257
5.069659,0.998803,-0.04782,0.010234,0.000215
5.1198,0.998813,-0.047689,0.009895,0.000269
4.227781,0.998751,-0.049048,0.009553,0.000259
3.966562,0.998681,-0.050499,0.009252,0.000256
4.095312,0.998618,-0.051797,0.008871,0.000173
4.207103,0.99863,-0.051603,0.008688,0.000167
4.454017,0.998733,-0.049511,0.008991,0.000153
4.599553,0.998845,-0.047173,0.009177,0.000202
4.527218,0.998882,-0.04642,0.008909,0.000168
4.368635,0.998855,-0.047196,0.007793,0.000113
4.526323,0.998815,-0.048188,0.006849,0.000072
4.827231,0.998777,-0.049067,0.006075,-0.000062
4.913019,0.998782,-0.048959,0.006192,-0.000043
4.324153,0.998822,-0.048094,0.006431,-0.000032
4.158607,0.99887,-0.047087,0.006452,0.000059
4.168465,0.998889,-0.046714,0.006228,0.000052
4.283969,0.998896,-0.046602,0.006013,0.000028
4.42028,0.998897,-0.046584,0.005874,-0.00007
4.514287,0.998933,-0.045853,0.005506,-0.000099
4.71906,0.998972,-0.04502,0.005287,-0.000122
4.856892,0.99902,-0.043993,0.004891,-0.000147
4.81933,0.999046,-0.043463,0.004311,-0.000073
4.805873,0.999041,-0.043627,0.00382,-0.000091
4.408389,0.999024,-0.044035,0.003562,-0.000108
4.201891,0.999016,-0.044224,0.003489,-0.000195
4.22887,0.999032,-0.043869,0.003205,-0.000224
4.278092,0.999055,-0.043366,0.002825,-0.00024
4.212875,0.999102,-0.042295,0.002565,-0.000175
4.063681,0.999158,-0.040939,0.002702,-0.000183
4.29299,0.999191,-0.040122,0.002734,-0.000199
4.708335,0.99921,-0.039678,0.002212,-0.000324
4.827961,0.999189,-0.040245,0.001552,-0.000347
4.462161,0.999124,-0.041831,0.001002,-0.000365
4.353941,0.999083,-0.042814,0.001051,-0.000363
4.315339,0.999076,-0.042941,0.001502,-0.000249
4.304671,0.99912,-0.041912,0.001804,-0.000224
4.405822,0.999235,-0.039056,0.001924,-0.000224
4.435496,0.99929,-0.037631,0.001742,-0.000337
3.808409,0.99931,-0.037122,0.001279,-0.000366
3.376725,0.999259,-0.038477,0.001214,-0.000355
3.75355,0.99921,-0.039719,0.001595,-0.000329
4.018934,0.999152,-0.041122,0.002102,-0.00021
4.081755,0.999153,-0.04111,0.001957,-0.000216
4.109756,0.999213,-0.039625,0.001633,-0.000242
4.399185,0.999259,-0.038438,0.001808,-0.000344
4.862141,0.999304,-0.037199,0.002797,-0.000285
4.993073,0.999305,-0.037119,0.003501,-0.000258
4.766879,0.999255,-0.038397,0.003919,-0.000146
4.696677,0.999192,-0.040022,0.003582,-0.000149
4.676315,0.999102,-0.042239,0.003207,-0.000146
4.665264,0.999093,-0.042394,0.003877,-0.000223
4.623398,0.999128,-0.041443,0.005095,-0.000182
4.593118,0.999177,-0.04,0.006696,-0.00012
4.481225,0.999182,-0.039893,0.006689,-0.000131
4.404728,0.999141,-0.041091,0.005446,-0.00009
4.608025,0.999086,-0.042514,0.004408,-0.000118
4.747296,0.998993,-0.044677,0.004073,-0.000122
4.848431,0.99897,-0.045161,0.004528,-0.000217
4.973241,0.998998,-0.044411,0.00549,-0.000189
4.731581,0.999067,-0.042812,0.005652,-0.000201
4.592597,0.999094,-0.042178,0.005677,-0.00021
4.651793,0.999068,-0.042808,0.005515,-0.000101
4.817782,0.999,-0.044421,0.005036,-0.000114
4.727572,0.998895,-0.046813,0.0041,-0.000159
4.505303,0.998874,-0.047273,0.004082,-0.000275
4.35415,0.998921,-0.046172,0.005083,-0.000252
4.552485,0.998981,-0.04473,0.005935,-0.000234
4.690198,0.999036,-0.04346,0.006112,-0.000103
4.755845,0.999033,-0.043592,0.00574,-0.000124
4.79974,0.998951,-0.045528,0.004944,-0.000141
4.625517,0.998851,-0.04771,0.004601,-0.00026
4.574338,0.998818,-0.048362,0.004955,-0.000236
4.786129,0.998869,-0.047127,0.006345,-0.000165
4.905349,0.998927,-0.045772,0.007011,-0.000151
4.062871,0.998979,-0.044591,0.007249,-0.000017
3.602682,0.998973,-0.044684,0.007511,-0.000003
3.511918,0.998916,-0.04582,0.008227,0.000042
3.699532,0.998861,-0.046949,0.008554,0.000068
3.863914,0.998799,-0.048304,0.008155,-0.000047
3.966623,0.998822,-0.047908,0.007749,-0.000064
3.998873,0.998877,-0.046584,0.008658,-0.000025
4.366308,0.998936,-0.044702,0.0113,0.000186
4.47307,0.998919,-0.044705,0.012757,0.000248
4.365038,0.998818,-0.046808,0.013131,0.000307
4.331804,0.998746,-0.04844,0.012643,0.000206
4.104276,0.998702,-0.049605,0.011591,0.000175
3.990302,0.998727,-0.049089,0.011581,0.000171
4.801984,0.998793,-0.047207,0.013589,0.000344
5.378558,0.998821,-0.045731,0.016248,0.000463
5.038989,0.998811,-0.045722,0.016901,0.000504
4.797372,0.998759,-0.04708,0.016265,0.000404
4.686723,0.998711,-0.048202,0.015878,0.000409
4.573621,0.99865,-0.049097,0.016967,0.000474
4.6151,0.998628,-0.048853,0.018871,0.000573
4.714493,0.998629,-0.047652,0.021652,0.000761
4.742736,0.998663,-0.046513,0.022556,0.00078
4.532275,0.9987,-0.045863,0.022252,0.000778
4.662989,0.998619,-0.047664,0.022107,0.000737
4.903544,0.998515,-0.049456,0.022847,0.000827
5.065607,0.998414,-0.050717,0.024426,0.000937
4.805374,0.998444,-0.049789,0.025081,0.000941
4.624281,0.998568,-0.047201,0.02515,0.000965
4.733503,0.998638,-0.045705,0.025146,0.000927
4.808614,0.998647,-0.045334,0.025464,0.000935
4.601799,0.998611,-0.046026,0.025644,0.000871
4.243968,0.998528,-0.047967,0.025292,0.000888
4.025765,0.998505,-0.048842,0.02453,0.00088
3.772242,0.998564,-0.048249,0.023253,0.000888
3.949517,0.998701,-0.045704,0.022508,0.000792
4.068166,0.998784,-0.044089,0.02206,0.000742
4.286586,0.99885,-0.043091,0.02099,0.000589
4.479138,0.998858,-0.043578,0.019564,0.000522
4.650394,0.998834,-0.045188,0.016961,0.000433
4.737362,0.998818,-0.046091,0.015443,0.00038
4.792974,0.998836,-0.046141,0.014034,0.000387
4.902904,0.998894,-0.045192,0.013002,0.000319
4.97365,0.999005,-0.043364,0.010449,0.000171
5.189425,0.999061,-0.04266,0.007624,-0.000069
5.248094,0.999059,-0.042979,0.005867,-0.000158
5.078471,0.99902,-0.044114,0.00356,-0.000265
4.977749,0.998995,-0.044767,0.002257,-0.000336
5.178808,0.999002,-0.044666,0.000816,-0.000299
5.299277,0.999032,-0.043979,-0.000561,-0.000378
5.283001,0.999091,-0.042489,-0.003435,-0.000499
5.252742,0.999107,-0.041924,-0.005225,-0.000692
5.096475,0.999107,-0.041664,-0.006957,-0.000765
4.869706,0.9991,-0.041771,-0.007286,-0.00078
4.624965,0.999096,-0.041841,-0.007492,-0.00067
